feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ACAD8,2.269496,0.20812781264887859,0.5552637442314914,0.37482694451253307,0.7077891739592204,0.8817907711191526,11
ACAD9,4.8169146,0.25634858254423404,0.43087603267882774,0.5949474166629144,0.5518786205085884,0.8037164281776907,3
ACADL,1.0658094,-2.0585911887535926,1.307871418998123,-1.5740012044383904,0.11548717098861101,,2
ACADM,11.895797,-0.030657783088861353,0.22151254917661367,-0.1384020147067048,0.8899227048353753,0.9583918492304878,1
ACADS,2.5112212,0.4430001788549748,0.5551439881827374,0.7979914910096296,0.4248754279783874,0.7201101442597176,12
ACADSB,4.4778266,0.12206901670162494,0.4265533960464663,0.28617523112704846,0.774743913476734,0.916377397629413,10
ACADVL,11.728299,0.09479416850412384,0.37681100810652135,0.25156953078538064,0.8013738122072678,0.9247715063054509,17
ACAN,0.10199539,-1.1407714791110037,6.019501803363349,-0.18951260691933122,0.849691075238587,,15
ACAP1,1.1105671,-0.33410126406036844,0.6603626753906869,-0.5059360204795128,0.6129015645786617,,17
ACAP2,24.579338,0.0341930760570132,0.1708160129805602,0.2001748867707418,0.8413438071265583,0.9411030462194269,3
ACAP3,3.666291,-0.6272357258399819,0.35336122296897726,-1.775055340169708,0.07588875005973504,0.33075683510925535,1
ACAT1,14.049295,0.0970040206730432,0.20145321944782096,0.4815213226124119,0.630146028972431,0.8444516607023665,11
ACAT2,1.8696784,-0.17250595273200411,0.6061273811959492,-0.284603464690265,0.7759479565467825,,6
ACBD3,11.902869,-0.36230348593102046,0.23588135001130045,-1.535956470970102,0.1245490566014265,0.41968467449569685,1
ACBD3-AS1,0.39164162,-1.4202214623816154,1.2260517428829965,-1.158369922497756,0.24671310795183776,,1
ACBD4,3.1982079,0.6320177924083061,0.5104346249245016,1.23819537614986,0.21564362562584904,0.5412689010265382,17
ACBD5,3.9633396,0.3352943573982826,0.4614582968358353,0.7265973105204874,0.46747267627690114,0.7512870345891799,10
ACBD6,20.714157,-0.011084842765039545,0.16968532980411874,-0.06532587571262441,0.9479145405028364,0.9816742087550292,1
ACBD7,0.013135091,-0.6313151977231535,6.795745190974239,-0.09289859757567633,0.9259841199034038,,10
ACCS,1.3927423,1.8970135505181502,0.9803576169745123,1.9350219936807709,0.05298759682135698,,11
ACCSL,0.023090964,-0.645372290431859,6.795337524761846,-0.09497280864712854,0.9243364248295441,,11
ACD,0.92909384,2.269561475031448,1.3502359691859056,1.680862846810272,0.09278955797542464,,16
ACE,0.028455827,0.008636952570286991,6.73945196178934,0.0012815511734864955,0.9989774703846922,,17
ACE2,0.58029306,0.46556280948492385,1.3376924695725003,0.34803426054548126,0.7278144538166385,,X
ACE2-DT,0.0051824013,-0.6212725230368082,6.796051810527842,-0.09141668432756617,0.9271615050820887,,
