,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ACVR1,7.211025745026084,-0.10839719485165353,0.0855671584426175,-1.2668083973402735,0.20522380876739132,0.9998355954922065,2
ACVR1B,4.5253931893582635,-0.038639933283582256,0.12684399093557427,-0.30462565075871806,0.7606512815093587,0.9998355954922065,12
ACVR1C,0.5004490999570544,0.3062648222307395,0.2995203253979661,1.0225176599411478,0.30653595860927507,0.9998355954922065,2
ACVR2A,8.131797250772133,0.20279449421727208,0.09012740408796033,2.250086932708654,0.024443427421947907,0.6163839876674806,2
ACVR2B,5.802479752599514,-0.0202270675136594,0.13002491634519894,-0.15556301116902252,0.8763774827244488,0.9998355954922065,3
ACVR2B-AS1,0.043894905472426554,0.12894385659539884,1.6278112489605019,0.07921302711093846,0.9368631830169012,,3
ACVRL1,0.9827623066539923,0.28555884528561637,0.2187828460852188,1.305215881387645,0.1918193478615008,0.9852743260084892,12
ACYP1,5.627604754200608,-0.15207082267439173,0.1565926514396487,-0.9711236209126984,0.33148672254545786,0.9998355954922065,14
ACYP2,27.257250119225763,0.05960820437141267,0.07577795513671443,0.7866166916733346,0.4315062851179935,0.9998355954922065,2
ADA,1.1382953019630384,-0.1450103792460115,0.2554425100191346,-0.5676830345706716,0.5702502134646359,0.9998355954922065,20
ADAD2,0.01783364074751251,0.22715753723568274,3.624381469870794,0.0626748423486948,0.9500254308952132,,16
ADAL,2.7885610253099404,-0.057181386317926394,0.13665682677791202,-0.418430514348579,0.6756323802493397,0.9998355954922065,15
ADAM10,21.969538536089452,0.03238383014980349,0.07152460472785982,0.4527648950038803,0.6507180444500047,0.9998355954922065,15
ADAM11,0.6390107485426104,0.6223700754950453,0.39317439148946576,1.5829364499994918,0.11343594979249297,0.9108142513691153,17
ADAM12,5.348383824057889,0.35406657567944594,0.199586797565449,1.7739979798179761,0.07606348446922388,0.8622211437279165,10
ADAM15,2.963514275368798,0.07088935087358655,0.17093340223686337,0.41471912420812157,0.678347530764893,0.9998355954922065,1
ADAM17,15.364130783466118,-0.06011831640651854,0.08658793058176088,-0.6943036518207542,0.4874918013304257,0.9998355954922065,2
ADAM18,0.16484552422271523,0.33248078901172057,0.5509673715159549,0.6034491445417519,0.546209937313893,0.9998355954922065,8
ADAM19,28.10481659268729,0.1404963361502241,0.11067346951964184,1.2694671700455675,0.204274492493684,0.9998355954922065,5
ADAM21,0.06963576791459601,0.15849849775372504,0.7158898967327826,0.2214006629749758,0.8247804762582454,,14
ADAM22,2.4929150125603994,0.6994838445142415,0.2860126742801129,2.445639327959244,0.014459556791416412,0.48054539732024537,7
ADAM23,18.523705034914478,0.44401315737062447,0.13769540749911205,3.224603967808351,0.0012614704246113816,0.11237124850624108,2
ADAM28,0.46469171725457803,-0.1790511001637643,0.41731265084025926,-0.42905744602576706,0.6678814194513762,0.9998355954922065,8
ADAM29,0.2931562309401955,0.06374820721718427,0.6923142649052602,0.09207986957470521,0.9266345822471097,0.9998355954922065,4
ADAM32,1.0935597569444009,-0.18051490397846964,0.22771659419965937,-0.7927173889672536,0.42794249677112317,0.9998355954922065,8
